##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	220_L8_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2000000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	29.7000975	32.0	32.0	32.0	27.0	32.0
2	30.8228975	32.0	32.0	32.0	27.0	32.0
3	34.856719	37.0	37.0	37.0	32.0	37.0
4	35.6026185	37.0	37.0	37.0	32.0	37.0
5	36.0038955	37.0	37.0	37.0	32.0	37.0
6	39.5637585	42.0	37.0	42.0	32.0	42.0
7	39.1239665	42.0	37.0	42.0	32.0	42.0
8	39.480945	42.0	37.0	42.0	32.0	42.0
9	39.7518585	42.0	42.0	42.0	37.0	42.0
10-11	39.9714755	42.0	42.0	42.0	37.0	42.0
12-13	39.864949499999994	42.0	42.0	42.0	37.0	42.0
14-15	40.14328225	42.0	42.0	42.0	37.0	42.0
16-17	40.174414999999996	42.0	42.0	42.0	37.0	42.0
18-19	40.108658250000005	42.0	42.0	42.0	37.0	42.0
20-21	40.12544725	42.0	42.0	42.0	37.0	42.0
22-23	40.1928375	42.0	42.0	42.0	37.0	42.0
24-25	40.100301	42.0	42.0	42.0	37.0	42.0
26-27	40.11176725	42.0	42.0	42.0	37.0	42.0
28-29	40.078425249999995	42.0	42.0	42.0	37.0	42.0
30-31	39.974682	42.0	42.0	42.0	37.0	42.0
32-33	39.914244	42.0	42.0	42.0	37.0	42.0
34-35	39.93476275	42.0	42.0	42.0	37.0	42.0
36-37	39.86514925	42.0	42.0	42.0	37.0	42.0
38-39	39.866237	42.0	42.0	42.0	37.0	42.0
40-41	39.9293465	42.0	42.0	42.0	37.0	42.0
42-43	39.945749	42.0	42.0	42.0	37.0	42.0
44-45	39.8309105	42.0	42.0	42.0	37.0	42.0
46-47	39.654610500000004	42.0	42.0	42.0	32.0	42.0
48-49	39.55150825	42.0	42.0	42.0	32.0	42.0
50-51	39.64212175	42.0	42.0	42.0	32.0	42.0
52-53	39.57148525	42.0	42.0	42.0	32.0	42.0
54-55	39.5232785	42.0	39.5	42.0	32.0	42.0
56-57	39.398323	42.0	37.0	42.0	32.0	42.0
58-59	39.439053	42.0	37.0	42.0	32.0	42.0
60-61	39.36842025	42.0	37.0	42.0	32.0	42.0
62-63	39.2661495	42.0	37.0	42.0	32.0	42.0
64-65	39.328224750000004	42.0	37.0	42.0	32.0	42.0
66-67	39.2857235	42.0	37.0	42.0	32.0	42.0
68-69	39.30988675	42.0	37.0	42.0	32.0	42.0
70-71	39.14059575	42.0	37.0	42.0	32.0	42.0
72-73	39.12340125	42.0	37.0	42.0	32.0	42.0
74-75	39.09781075	42.0	37.0	42.0	32.0	42.0
76-77	38.31143975	42.0	37.0	42.0	32.0	42.0
78-79	38.5600585	42.0	37.0	42.0	32.0	42.0
80-81	39.08842425	42.0	37.0	42.0	32.0	42.0
82-83	39.0633165	42.0	37.0	42.0	32.0	42.0
84-85	39.0340445	42.0	37.0	42.0	32.0	42.0
86-87	39.1411875	42.0	37.0	42.0	32.0	42.0
88-89	38.9171255	42.0	37.0	42.0	32.0	42.0
90-91	38.65718475	42.0	37.0	42.0	32.0	42.0
92-93	38.58338425	42.0	37.0	42.0	32.0	42.0
94-95	38.59247925	42.0	37.0	42.0	32.0	42.0
96-97	38.5705815	42.0	37.0	42.0	32.0	42.0
98-99	38.55511975	42.0	37.0	42.0	32.0	42.0
100	38.383424	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	4	0.031372355246979566
1103	5	-0.057456225546800965
1103	6	-0.026204902743614866
1103	7	0.08245784876580586
1103	8	0.045451000395672736
1103	9	0.05863303254307084
1103	10-11	0.0020643445181605102
1103	12-13	-0.10492445940778339
1103	14-15	-0.06242219768314072
1103	16-17	-0.183449891959377
1103	18-19	0.02778281887353984
1103	20-21	-0.12922808794320417
1103	22-23	-0.1303170582679698
1103	24-25	-0.15326019773463173
1103	26-27	-0.19101727800936175
1103	28-29	-0.13795290819909667
1103	30-31	0.010431275411718843
1103	32-33	-0.019945790108792494
1103	34-35	-0.07719678151922693
1103	36-37	-0.1632538905955485
1103	38-39	-0.19926151526443903
1103	40-41	-0.1667809150624393
1103	42-43	-0.18270951722669793
1103	44-45	-0.1132254011991023
1103	46-47	-0.05526697082149923
1103	48-49	-0.11722147743880384
1103	50-51	-0.1891608115629353
1103	52-53	-0.11973450691130694
1103	54-55	-0.0436353425090914
1103	56-57	-0.1064573765365111
1103	58-59	-0.004414030565641269
1103	60-61	-0.15243301293239142
1103	62-63	-0.09196193333553992
1103	64-65	-0.17966455389151292
1103	66-67	-0.11822785031674243
1103	68-69	-0.15808078712748852
1103	70-71	-0.08150895907045452
1103	72-73	-0.23739778932583988
1103	74-75	-0.16073832022118495
1103	76-77	-0.16812423063288406
1103	78-79	-0.15853553576969404
1103	80-81	-0.17327053246610546
1103	82-83	-0.20681848164374372
1103	84-85	-0.1704171298238606
1103	86-87	-0.14744034950972917
1103	88-89	-0.3308203214882752
1103	90-91	-0.1917233350728864
1103	92-93	-0.2012929104964627
1103	94-95	-0.14355989687317106
1103	96-97	-0.16942360702152115
1103	98-99	-0.3028023948875216
1103	100	-0.15887996708179486
1104	1	0.2430504655572392
1104	2	0.12354186840352455
1104	3	0.10988202191300189
1104	4	0.10536876673244677
1104	5	0.041056541646170785
1104	6	0.2511560061403202
1104	7	0.11212720432237688
1104	8	0.06542466959036375
1104	9	-0.0032842397954979674
1104	10-11	-0.05924404477458012
1104	12-13	0.07198218923834787
1104	14-15	0.03973924037460108
1104	16-17	0.06914911400561152
1104	18-19	0.06447241842419515
1104	20-21	0.10372672043238396
1104	22-23	-0.01650106698163256
1104	24-25	0.03302982915314345
1104	26-27	0.07470493704271775
1104	28-29	-0.0071315210159497155
1104	30-31	0.0708438822270736
1104	32-33	0.055405274675123906
1104	34-35	0.040989756620987805
1104	36-37	0.09781453803186935
1104	38-39	0.09514988573195637
1104	40-41	0.03307192488015431
1104	42-43	0.027318534975201203
1104	44-45	0.04554280913233555
1104	46-47	0.07826204026392247
1104	48-49	0.06301362528718357
1104	50-51	-0.12380369076110753
1104	52-53	0.04646738548071028
1104	54-55	0.0294930509600988
1104	56-57	-0.04360027718904291
1104	58-59	-0.06352936396886832
1104	60-61	-0.07436330259649537
1104	62-63	-0.03228988041950487
1104	64-65	0.009423247262446921
1104	66-67	0.07036073741281967
1104	68-69	-0.02343328893259411
1104	70-71	0.1016382149533186
1104	72-73	0.07973667766129466
1104	74-75	-0.0014598748156302577
1104	76-77	0.11045398160168673
1104	78-79	-0.02744369749482445
1104	80-81	-0.026688690995797515
1104	82-83	-0.01836766453565275
1104	84-85	-0.05673032741646011
1104	86-87	-0.060654365211625816
1104	88-89	-0.01765104022267394
1104	90-91	0.06192213867211649
1104	92-93	-0.05785854930034162
1104	94-95	-0.07678224527879252
1104	96-97	-0.03067508758244486
1104	98-99	-0.05304546012441591
1104	100	-0.16058773384483516
1105	1	0.3267772710898633
1105	2	0.0763059727072708
1105	3	0.09543777876368154
1105	4	0.021911042461624675
1105	5	-0.026776844647095288
1105	6	-0.08786656421111871
1105	7	0.017590054632897534
1105	8	-0.007643793534462873
1105	9	-0.0824385386971187
1105	10-11	-0.009857254767403845
1105	12-13	0.07075321890277309
1105	14-15	0.10084792376783014
1105	16-17	0.04247717418542152
1105	18-19	0.05948813592284807
1105	20-21	0.009940287227188094
1105	22-23	0.013693112183887024
1105	24-25	-0.06748769770646135
1105	26-27	-0.07587072522226634
1105	28-29	-0.08905569487163234
1105	30-31	0.021871803075789842
1105	32-33	0.06349400188511822
1105	34-35	-0.033277530929417765
1105	36-37	0.0038939101446402447
1105	38-39	-0.04160710193485784
1105	40-41	-0.08055551662329918
1105	42-43	-0.04509717099331567
1105	44-45	-0.010994345958401652
1105	46-47	-0.07806398409235271
1105	48-49	-0.06711805468136589
1105	50-51	-0.048324882833654215
1105	52-53	-0.08317585932415739
1105	54-55	-0.05234270506059602
1105	56-57	-0.06555765930900037
1105	58-59	-0.04676047833929431
1105	60-61	-0.0929949815271982
1105	62-63	-0.05482745971051628
1105	64-65	-0.039073315869458725
1105	66-67	-0.07514159585606706
1105	68-69	-0.00616324986856398
1105	70-71	0.11005874060707299
1105	72-73	0.09736414142449945
1105	74-75	0.02955402461385148
1105	76-77	0.06297049811202982
1105	78-79	0.031549523447388594
1105	80-81	-0.027042764082828796
1105	82-83	0.04457363276978299
1105	84-85	0.13720106059653858
1105	86-87	0.05635228995927122
1105	88-89	-0.045895481324684795
1105	90-91	-0.08952815301002204
1105	92-93	-0.06288606797048146
1105	94-95	-0.05645153333767183
1105	96-97	-0.09573698449359824
1105	98-99	-0.07778951617789431
1105	100	-0.09635558599494942
1106	1	0.2503060757375266
1106	2	-0.043331684140262894
1106	3	-0.030794848295293775
1106	4	-0.08194224103014847
1106	5	-0.12200980932847472
1106	6	-0.19013160913420535
1106	7	-0.24058845969324238
1106	8	-0.35523691860230144
1106	9	-0.27132931797693516
1106	10-11	-0.24038652453293707
1106	12-13	-0.24113623066254064
1106	14-15	-0.18050716287091007
1106	16-17	-0.19244442873555556
1106	18-19	-0.08478112430972828
1106	20-21	-0.08436386025066156
1106	22-23	-0.0202209133814506
1106	24-25	-0.09003518670467514
1106	26-27	-0.09899714896391743
1106	28-29	-0.07535236805243528
1106	30-31	-0.07515982217081785
1106	32-33	-0.05716124311824444
1106	34-35	-0.07596352016540919
1106	36-37	-0.09696625227696387
1106	38-39	-0.1955796283408091
1106	40-41	-0.17811120332597596
1106	42-43	-0.39977455245426796
1106	44-45	-0.3906403706607193
1106	46-47	-0.07650738107461308
1106	48-49	-0.056473994961734775
1106	50-51	-0.12371900551040937
1106	52-53	-0.12612903524371433
1106	54-55	-0.2653754119154499
1106	56-57	-0.25716036148664756
1106	58-59	-0.017310190049883545
1106	60-61	-0.08983031050658496
1106	62-63	-0.08681870349843024
1106	64-65	-0.23475106512442778
1106	66-67	-0.16194292775853114
1106	68-69	-0.2132946006004488
1106	70-71	-0.27628138634640464
1106	72-73	-0.3781955135254904
1106	74-75	-0.3590567919558936
1106	76-77	-0.17402406372048773
1106	78-79	-0.3559399389976079
1106	80-81	-0.43870324761265067
1106	82-83	-0.6173179911486102
1106	84-85	-0.5629374904820637
1106	86-87	-0.4257340443255302
1106	88-89	-0.413133893902895
1106	90-91	-0.33311574826071677
1106	92-93	-0.3330758440534254
1106	94-95	-0.5116366640673533
1106	96-97	-0.5339261112363332
1106	98-99	-0.5620345956978525
1106	100	-0.661507556251614
1107	1	0.24422865367966295
1107	2	0.08303328887236106
1107	3	0.1242097445067003
1107	4	0.16692177422069676
1107	5	0.05545654145480938
1107	6	0.16176871352421784
1107	7	0.07701070386477227
1107	8	0.21124606993856787
1107	9	0.11566771532185527
1107	10-11	0.043170496351550014
1107	12-13	0.07667971111211358
1107	14-15	0.08457128906496791
1107	16-17	0.0032405091680800524
1107	18-19	0.08518847056421919
1107	20-21	0.12516282003004164
1107	22-23	0.07926571581720054
1107	24-25	0.07386835428263794
1107	26-27	0.03536701815901466
1107	28-29	0.1375243727999802
1107	30-31	0.1340978037892384
1107	32-33	0.09411234705330429
1107	34-35	0.10933699050454493
1107	36-37	0.17841328310834825
1107	38-39	0.03164377880813163
1107	40-41	0.05025104676828818
1107	42-43	0.15559210918977584
1107	44-45	0.209756301359036
1107	46-47	0.15691494427444042
1107	48-49	0.14939274231048216
1107	50-51	0.22407711087296178
1107	52-53	0.1769901834178924
1107	54-55	0.09554868076423872
1107	56-57	0.04983423672022269
1107	58-59	0.0671362878018158
1107	60-61	0.053950484181712
1107	62-63	0.028020559226220598
1107	64-65	0.037569231150101245
1107	66-67	0.020370140776407197
1107	68-69	0.14628705206665416
1107	70-71	0.007101071726943076
1107	72-73	0.20530628868122136
1107	74-75	0.0885688117411263
1107	76-77	0.3732461871353294
1107	78-79	0.17342393706060477
1107	80-81	0.1928865764244847
1107	82-83	0.26669927381580294
1107	84-85	0.16236175011497522
1107	86-87	0.20784050809577792
1107	88-89	0.055805495325820687
1107	90-91	0.16383966088390167
1107	92-93	0.1891821420241513
1107	94-95	-0.05688808202532414
1107	96-97	0.06871340860738684
1107	98-99	0.27910850276710164
1107	100	0.27478520458664235
1108	1	0.21312483051785946
1108	2	0.12261876489199253
1108	3	0.21505633674454572
1108	4	0.18421227195064205
1108	5	0.11544142968715221
1108	6	0.3861121137728247
1108	7	0.26324839420227875
1108	8	0.4341481639688567
1108	9	0.467638245698204
1108	10-11	0.3270413042636946
1108	12-13	0.2028955134754753
1108	14-15	0.1494616611914097
1108	16-17	0.08735876542893095
1108	18-19	0.14550360035528342
1108	20-21	0.13738004604510223
1108	22-23	0.17762987870565894
1108	24-25	0.22953190252406586
1108	26-27	0.25162154547494
1108	28-29	0.2168922876830237
1108	30-31	0.24136590982876527
1108	32-33	0.3047438008831236
1108	34-35	0.29378041692823587
1108	36-37	0.3122456213493692
1108	38-39	0.24742087252228373
1108	40-41	0.11470864557418992
1108	42-43	0.24738411609139632
1108	44-45	0.23854118177225558
1108	46-47	0.2285795282850671
1108	48-49	0.2208853606593877
1108	50-51	0.1910086056134901
1108	52-53	0.25008272970672607
1108	54-55	0.1312412683536195
1108	56-57	0.2463314957561593
1108	58-59	0.2674245078259716
1108	60-61	0.35264799546143877
1108	62-63	0.22502040623899688
1108	64-65	0.22686580667449618
1108	66-67	0.21967349767719213
1108	68-69	0.18794784961201572
1108	70-71	0.28159877473182604
1108	72-73	0.2451964711281036
1108	74-75	0.2815052997421219
1108	76-77	0.22375293269267615
1108	78-79	0.3167114419473833
1108	80-81	0.30373509913223984
1108	82-83	0.28143924506582607
1108	84-85	0.2698638187400846
1108	86-87	0.1344579896046696
1108	88-89	0.31797189909357826
1108	90-91	0.16230432529911099
1108	92-93	0.14428046122285565
1108	94-95	0.2569280924425499
1108	96-97	0.2925207422608125
1108	98-99	0.34736020292830005
1108	100	0.4713806289118523
1109	1	0.22099101865204673
1109	2	0.053533081489156586
1109	3	0.042759543081466234
1109	4	-0.03218751232916617
1109	5	-0.07310845358827578
1109	6	-0.06423914810322628
1109	7	0.028329018145129226
1109	8	-0.15703573499989432
1109	9	-0.1443016684397307
1109	10-11	-0.014544195406223537
1109	12-13	0.02724474028763524
1109	14-15	0.013443317542929378
1109	16-17	0.07252506437500017
1109	18-19	0.10835418055097534
1109	20-21	0.07148883702720354
1109	22-23	0.014788582263697947
1109	24-25	0.001715558633016201
1109	26-27	0.038584855499628645
1109	28-29	0.029501758816998347
1109	30-31	-0.03260656737864309
1109	32-33	-0.11159148861749202
1109	34-35	-0.06846197117547348
1109	36-37	-0.04252549047524923
1109	38-39	0.0017966644301239398
1109	40-41	-0.0363478681776499
1109	42-43	-0.10665406577703607
1109	44-45	-0.11419778990867968
1109	46-47	-0.08943666191957078
1109	48-49	-0.07597554144943786
1109	50-51	-0.11417773631255557
1109	52-53	-0.1102719349269421
1109	54-55	-0.09494612767566935
1109	56-57	-0.10378838252815825
1109	58-59	-0.23410924667842892
1109	60-61	-0.33740247503718024
1109	62-63	-0.1155620925509453
1109	64-65	-0.24141776769732104
1109	66-67	0.015999775885873646
1109	68-69	-0.024062793113309056
1109	70-71	-0.09013400617666889
1109	72-73	-0.20829777363871216
1109	74-75	-0.31643166241312315
1109	76-77	-0.26699647384051417
1109	78-79	-0.2406669904840939
1109	80-81	-0.08952471616390056
1109	82-83	-0.004184013546733922
1109	84-85	-0.14495694844139706
1109	86-87	-0.28798545735879344
1109	88-89	-0.0992204496405833
1109	90-91	-0.11190913266195679
1109	92-93	-0.07451778619851268
1109	94-95	-0.07556704808274617
1109	96-97	-0.02853211394025834
1109	98-99	-0.051495452601116654
1109	100	-0.20900404536286743
1110	1	-0.043899984207769194
1110	2	0.03474672859811889
1110	3	-0.03926012211637442
1110	4	-0.062074333506693335
1110	5	0.02118277959853998
1110	6	0.11321325168928809
1110	7	0.253532421914926
1110	8	0.05190136780029064
1110	9	0.02772658111570081
1110	10-11	-0.020159996021199333
1110	12-13	-0.013222068704600076
1110	14-15	0.08902499504530681
1110	16-17	0.1627478280427539
1110	18-19	0.06549393614234589
1110	20-21	0.0990317154261291
1110	22-23	0.1326518283995597
1110	24-25	0.06010914499503173
1110	26-27	0.22131616226632644
1110	28-29	0.11092266216093094
1110	30-31	0.09478585609989665
1110	32-33	0.12598624986884488
1110	34-35	0.12551309072743067
1110	36-37	0.04971286166554734
1110	38-39	0.10384893902356396
1110	40-41	0.1373807778387004
1110	42-43	0.1154391878257286
1110	44-45	0.07719048543420826
1110	46-47	0.16016209584397956
1110	48-49	0.06409820318448567
1110	50-51	0.18066423748352634
1110	52-53	0.14515042222726748
1110	54-55	0.18056786503173328
1110	56-57	0.12391855904738946
1110	58-59	0.06028544703475802
1110	60-61	0.05370378352220939
1110	62-63	0.05286848358383622
1110	64-65	0.08091983587647178
1110	66-67	0.09638464660111623
1110	68-69	-0.012842639208429318
1110	70-71	0.11976400440605772
1110	72-73	-0.01264681837363213
1110	74-75	-0.11983396294483839
1110	76-77	-0.19050117978472514
1110	78-79	0.035082858307525555
1110	80-81	0.02384440743485783
1110	82-83	0.03790263455178433
1110	84-85	0.11555286059535064
1110	86-87	0.07086026851822425
1110	88-89	0.045296621800744674
1110	90-91	0.03481600493389436
1110	92-93	0.11075421957252729
1110	94-95	0.1966462589866893
1110	96-97	0.20661158734239393
1110	98-99	0.013237335017677765
1110	100	0.020730248019461328
1111	1	-0.24186097480578184
1111	2	-0.07630781700602185
1111	3	-0.08491899942704606
1111	4	-0.03692862304621514
1111	5	0.03233215527532707
1111	6	0.1481951895801359
1111	7	-0.08561473136594344
1111	8	-0.13379444964327547
1111	9	-0.04455133813297607
1111	10-11	0.07205962133085819
1111	12-13	-0.022359169323550532
1111	14-15	-0.08272071134702941
1111	16-17	9.842909456097004E-4
1111	18-19	0.01530924690524671
1111	20-21	0.15591210371919573
1111	22-23	0.013203561498137617
1111	24-25	0.0031516504881707874
1111	26-27	0.06372060312714467
1111	28-29	0.1073292097726295
1111	30-31	-0.05484309417227706
1111	32-33	0.047585028785249506
1111	34-35	0.09731832803058893
1111	36-37	0.13452821128151982
1111	38-39	0.1766853426640438
1111	40-41	0.14787496496150965
1111	42-43	0.17021958167249807
1111	44-45	0.05619815445994192
1111	46-47	0.19739536948069514
1111	48-49	0.07695538579257288
1111	50-51	0.2080318724831045
1111	52-53	0.17825774207812373
1111	54-55	0.13686993958026505
1111	56-57	-0.06689043740509959
1111	58-59	0.033831045004156124
1111	60-61	0.07187843803838234
1111	62-63	0.10077265441578476
1111	64-65	0.2632681323290953
1111	66-67	-0.0019090205989797937
1111	68-69	-0.012986638419477003
1111	70-71	-0.08409926830733383
1111	72-73	0.07466147026723746
1111	74-75	-0.0013570514992267135
1111	76-77	-0.11500999691883607
1111	78-79	-0.0026109385475692193
1111	80-81	-0.055679196151324106
1111	82-83	0.06908518446998357
1111	84-85	-0.040385543452863715
1111	86-87	-0.04928918212214484
1111	88-89	-0.027826723229651407
1111	90-91	0.11875447491806312
1111	92-93	-0.04795483728506156
1111	94-95	0.10922763903879229
1111	96-97	-0.024211520204296733
1111	98-99	0.08092680603991198
1111	100	-0.008273687111447714
1112	1	-0.012754520972102057
1112	2	-0.01925260007539009
1112	3	-0.06393533027210907
1112	4	-0.010635376715107725
1112	5	0.12246535659574675
1112	6	0.004236147495298326
1112	7	0.19089202537460892
1112	8	0.3060666113677897
1112	9	0.10722488120507734
1112	10-11	0.08475689632798122
1112	12-13	0.09999808893702067
1112	14-15	0.13774688879625785
1112	16-17	0.04024702966020044
1112	18-19	0.05000304341764661
1112	20-21	0.08337451669498819
1112	22-23	0.1436751074125553
1112	24-25	0.11629831504691879
1112	26-27	0.11226659131529715
1112	28-29	0.06379509600904498
1112	30-31	0.045905953612830785
1112	32-33	0.09751898807512305
1112	34-35	0.03060543515059777
1112	36-37	-0.03214063923329746
1112	38-39	0.010719541383608089
1112	40-41	0.08243255072508049
1112	42-43	0.054254215020662855
1112	44-45	-0.08831105678321194
1112	46-47	-0.2642891359424908
1112	48-49	-0.2478220194178533
1112	50-51	-0.13487088007336467
1112	52-53	-0.2954042890924953
1112	54-55	-0.2624351235389355
